  1.01  
  1.01  ================================================================
  1.01   SENTINEL  on-device keyword spotting (MFCC + int8 DS-CNN)
  1.01    49 frames x 13 MFCC | hop 20 ms | inference every 200 ms
  1.01    threshold 0.70 | 2-of-2 vote | 6-window refractory
  1.01  ================================================================
  1.01  [ MODEL ] 24536 bytes | arena used 15460 of 49152 | heap free 249144
 38.39  kw 0.014  unk 0.983  sil 0.003  -> unknown | vote 0 | feat 1.18 ms  infer 84.14 ms  cpu 48.0%
 38.39  kw 0.023  unk 0.974  sil 0.003  -> unknown | vote 0 | feat 1.18 ms  infer 84.13 ms  cpu 48.0%
 38.39  kw 0.016  unk 0.968  sil 0.016  -> unknown | vote 0 | feat 1.18 ms  infer 84.13 ms  cpu 48.0%
 38.39  kw 0.008  unk 0.986  sil 0.006  -> unknown | vote 0 | feat 1.18 ms  infer 84.13 ms  cpu 48.0%
 38.39  kw 0.020  unk 0.964  sil 0.016  -> unknown | vote 0 | feat 1.18 ms  infer 84.13 ms  cpu 48.0%
 39.40  kw 0.006  unk 0.981  sil 0.013  -> unknown | vote 0 | feat 1.18 ms  infer 84.13 ms  cpu 48.0%
 39.40  kw 0.007  unk 0.988  sil 0.004  -> unknown | vote 0 | feat 1.18 ms  infer 84.13 ms  cpu 48.0%
 39.40  kw 0.010  unk 0.959  sil 0.031  -> unknown | vote 0 | feat 1.18 ms  infer 84.13 ms  cpu 48.0%
 39.40  kw 0.002  unk 0.996  sil 0.002  -> unknown | vote 0 | feat 1.18 ms  infer 84.13 ms  cpu 48.0%
 39.40  kw 0.025  unk 0.864  sil 0.111  -> unknown | vote 0 | feat 1.18 ms  infer 84.13 ms  cpu 48.0%
 39.40  kw 0.002  unk 0.990  sil 0.008  -> unknown | vote 0 | feat 1.18 ms  infer 84.13 ms  cpu 48.0%
 40.41  kw 0.001  unk 0.998  sil 0.001  -> unknown | vote 0 | feat 1.18 ms  infer 84.13 ms  cpu 48.0%
 40.41  kw 0.000  unk 0.999  sil 0.000  -> unknown | vote 0 | feat 1.18 ms  infer 84.13 ms  cpu 48.0%
 40.41  kw 0.000  unk 1.000  sil 0.000  -> unknown | vote 0 | feat 1.18 ms  infer 84.14 ms  cpu 48.0%
 40.41  kw 0.001  unk 0.999  sil 0.000  -> unknown | vote 0 | feat 1.18 ms  infer 84.14 ms  cpu 48.0%
 40.41  kw 0.000  unk 0.999  sil 0.000  -> unknown | vote 0 | feat 1.18 ms  infer 84.15 ms  cpu 48.0%
